IP Address,Total_Requests,DELETE_Perc,GET_Perc,POST_Perc,PUT_Perc,4xx_Perc,5xx_Perc,Other_Perc,Unique_User_Agents,Unique_Sessions,Unique_Locations,Top_User_Agent,Top_Location,Label
67.218.29.207,5,0.2,0,0.6,0.2,0.8,0,0.2,4,5,5,Safari,Tunisia,-1
67.22.187.214,3,0.666666667,0,0.333333333,0,0,0.333333333,0.666666667,2,3,3,Bot,Dominica,1
67.221.249.212,3,0.333333333,0,0.666666667,0,0.333333333,0,0.666666667,3,3,3,Bot,Peru,1
67.223.110.132,1,1,0,0,0,0,1,0,1,1,1,Chrome,France,1
67.224.113.88,1,0,0,0,1,0,0,1,1,1,1,Opera,China,1
67.225.102.114,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Edge,French Guiana,1
67.229.244.39,1,1,0,0,0,1,0,0,1,1,1,Chrome,Gambia,1
67.230.57.18,2,0,0.5,0.5,0,0,0.5,0.5,2,2,2,Bot,Comoros,1
67.232.177.245,4,0.25,0.25,0,0.5,0.5,0,0.5,4,4,4,Bot,Seychelles,-1
67.234.153.60,5,0,0.2,0.2,0.6,0.2,0,0.8,3,5,5,Firefox,Congo,1
67.240.216.143,1,0,0,1,0,1,0,0,1,1,1,Firefox,India,1
67.242.132.175,2,0,0,0.5,0.5,0.5,0,0.5,1,2,2,Safari,Mayotte,1
67.242.99.109,5,0.2,0.2,0.6,0,0.2,0.6,0.2,3,5,5,Bot,Falkland Islands (Malvinas),1
67.247.89.245,5,0.4,0.2,0.4,0,0.2,0.4,0.4,4,5,5,Firefox,China,-1
67.248.227.194,4,0,0.75,0,0.25,0.5,0.25,0.25,3,4,4,Firefox,Israel,1
67.25.103.203,8,0.5,0.25,0.125,0.125,0.25,0.5,0.25,4,8,8,Opera,Lebanon,-1
67.25.25.252,6,0.333333333,0.333333333,0.166666667,0.166666667,0.5,0.166666667,0.333333333,3,6,6,Chrome,Togo,-1
67.250.64.161,2,0.5,0.5,0,0,0,0.5,0.5,2,2,2,Opera,British Virgin Islands,1
67.250.8.30,1,1,0,0,0,0,1,0,1,1,1,Chrome,USA,1
67.251.29.25,6,0.333333333,0.333333333,0.166666667,0.166666667,0.333333333,0.166666667,0.5,4,6,6,Bot,Guinea-Bissau,-1
67.251.46.113,1,0,0,1,0,1,0,0,1,1,1,Opera,USA,1
67.252.170.27,1,0,0,0,1,0,1,0,1,1,1,Chrome,USA,1
67.252.221.79,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,3,3,3,Safari,Saint Pierre and Miquelon,1
67.255.161.121,1,0,0,0,1,0,0,1,1,1,1,Firefox,China,1
67.27.55.11,1,0,0,1,0,0,1,0,1,1,1,Edge,Ukraine,1
67.28.126.173,1,1,0,0,0,1,0,0,1,1,1,Safari,Brazil,1
67.29.224.136,3,0,0,0.666666667,0.333333333,0,0.333333333,0.666666667,3,3,3,Safari,Costa Rica,1
67.31.153.199,1,0,0,0,1,0,0,1,1,1,1,Firefox,Brazil,1
67.31.193.158,1,0,0,0,1,1,0,0,1,1,1,Edge,Canada,1
67.32.199.229,1,0,0,1,0,0,1,0,1,1,1,Firefox,Brazil,1
67.32.254.50,1,0,0,1,0,0,1,0,1,1,1,Opera,Canada,1
67.33.187.16,4,0.5,0,0,0.5,0,0.25,0.75,4,4,4,Firefox,Moldova,-1
67.37.169.122,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0.333333333,0.333333333,2,3,3,Bot,Holy See (Vatican City State),1
67.39.213.66,1,0,0,0,1,0,0,1,1,1,1,Opera,India,1
67.4.148.83,6,0.166666667,0.166666667,0.5,0.166666667,0.5,0.333333333,0.166666667,3,6,5,Edge,Ethiopia,1
67.4.8.229,5,0.4,0,0.2,0.4,0.4,0.2,0.4,2,5,5,Chrome,Jersey,1
67.4.93.1,3,0.333333333,0.333333333,0.333333333,0,1,0,0,1,3,3,Bot,French Guiana,1
67.40.115.60,1,0,1,0,0,1,0,0,1,1,1,Chrome,Canada,1
67.40.161.132,2,0,0,1,0,0.5,0.5,0,2,2,2,Safari,Italy,1
67.41.102.203,3,0.666666667,0.333333333,0,0,0,0.333333333,0.666666667,2,3,3,Chrome,Cape Verde,1
67.42.3.20,4,0,0.5,0,0.5,0.75,0,0.25,3,4,4,Firefox,Germany,1
67.43.146.182,3,0.666666667,0,0.333333333,0,0.666666667,0,0.333333333,3,3,3,Safari,Angola,1
67.43.42.20,3,0.666666667,0.333333333,0,0,1,0,0,3,3,3,Bot,Cambodia,1
67.47.193.143,1,0,0,0,1,1,0,0,1,1,1,Opera,Canada,1
67.50.0.241,2,0,0.5,0,0.5,0.5,0,0.5,2,2,2,Opera,Cambodia,1
67.52.54.142,3,0,0.666666667,0.333333333,0,0.666666667,0,0.333333333,3,3,3,Firefox,Anguilla,1
67.55.200.29,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.666666667,3,3,3,Edge,Croatia,1
67.56.99.92,1,0,0,0,1,1,0,0,1,1,1,Bot,Argentina,1
67.60.75.141,2,0,0.5,0,0.5,0.5,0.5,0,2,2,2,Opera,Switzerland,1
67.60.98.18,1,1,0,0,0,0,1,0,1,1,1,Chrome,Saudi Arabia,1
67.62.184.37,5,0.4,0.2,0.2,0.2,0.4,0.6,0,3,5,5,Opera,French Southern Territories,1
67.62.206.235,2,0,0,0,1,0.5,0,0.5,2,2,2,Bot,Svalbard & Jan Mayen Islands,1
67.63.184.15,5,0,0.2,0.6,0.2,0.8,0,0.2,5,5,5,Edge,Lesotho,-1
67.65.146.11,1,1,0,0,0,0,1,0,1,1,1,Firefox,India,1
67.67.160.90,3,0.333333333,0,0.333333333,0.333333333,0,0,1,3,3,3,Edge,Northern Mariana Islands,1
67.67.32.161,1,1,0,0,0,1,0,0,1,1,1,Opera,China,1
67.67.36.15,2,0.5,0,0,0.5,0.5,0,0.5,2,2,2,Firefox,Italy,1
67.68.52.224,3,0.333333333,0.666666667,0,0,0,0.666666667,0.333333333,3,3,3,Opera,Cyprus,1
67.69.108.28,1,0,0,0,1,0,1,0,1,1,1,Firefox,India,1
67.74.112.242,1,0,0,1,0,1,0,0,1,1,1,Edge,France,1
67.79.244.251,5,0.6,0.4,0,0,0.4,0.2,0.4,4,5,5,Bot,Zimbabwe,-1
67.8.246.43,3,0,0.333333333,0.666666667,0,0.333333333,0,0.666666667,3,3,3,Firefox,Rwanda,1
67.80.210.107,4,0.25,0.25,0.5,0,0.5,0.5,0,3,4,4,Bot,Croatia,1
67.84.233.40,1,0,0,1,0,0,0,1,1,1,1,Opera,Germany,1
67.85.157.236,3,0,1,0,0,0,0.333333333,0.666666667,2,3,3,Bot,Angola,1
67.86.208.199,8,0.125,0,0.5,0.375,0.625,0.25,0.125,5,8,8,Edge,Slovakia (Slovak Republic),-1
67.88.123.41,5,0.8,0,0,0.2,0.6,0,0.4,4,5,5,Safari,Chad,-1
67.9.105.135,4,0.5,0,0.5,0,0.5,0,0.5,3,4,4,Opera,Serbia,1
67.9.64.196,3,0.666666667,0,0,0.333333333,1,0,0,2,3,3,Opera,Thailand,1
67.93.7.159,1,1,0,0,0,0,0,1,1,1,1,Edge,Germany,1
67.95.243.117,3,0.666666667,0,0.333333333,0,0.333333333,0.333333333,0.333333333,3,3,3,Safari,Bolivia,1
67.96.98.232,7,0,0.571428571,0.142857143,0.285714286,0.571428571,0,0.428571429,4,7,7,Firefox,Gibraltar,-1
68.1.114.72,2,0.5,0.5,0,0,0.5,0.5,0,2,2,2,Firefox,Guatemala,1
68.1.8.222,1,0,0,0,1,0,0,1,1,1,1,Firefox,Benin,1
68.100.83.32,5,0.2,0.2,0.2,0.4,0.4,0,0.6,4,5,5,Edge,South Georgia and the South Sandwich Islands,-1
68.101.159.135,7,0.142857143,0.285714286,0.142857143,0.428571429,0.285714286,0.428571429,0.285714286,5,7,6,Edge,Ukraine,-1
68.105.86.159,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,4,4,4,Opera,Micronesia,-1
68.108.97.15,2,0,1,0,0,0.5,0,0.5,2,2,2,Firefox,Panama,1
68.110.226.81,4,0,0.5,0.5,0,0.5,0.25,0.25,4,4,4,Bot,Holy See (Vatican City State),-1
68.12.110.235,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,Bot,Chad,1
68.12.124.49,1,0,1,0,0,0,0,1,1,1,1,Opera,Canada,1
68.12.232.27,1,0,0,0,1,0,1,0,1,1,1,Safari,Germany,1
68.121.104.133,7,0.285714286,0.142857143,0.285714286,0.285714286,0.571428571,0.142857143,0.285714286,4,7,7,Firefox,Germany,-1
68.121.38.49,3,0,0.666666667,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,Safari,Guatemala,1
68.122.2.241,2,0,0.5,0,0.5,1,0,0,2,2,2,Chrome,Nigeria,1
68.122.213.193,3,0.333333333,0.666666667,0,0,0.666666667,0,0.333333333,3,3,3,Safari,Hong Kong,1
68.123.81.72,1,0,1,0,0,0,0,1,1,1,1,Firefox,Brazil,1
68.124.35.160,5,0,0.2,0.2,0.6,0.6,0.2,0.2,4,5,5,Firefox,Estonia,-1
68.129.155.122,1,0,1,0,0,1,0,0,1,1,1,Bot,Brazil,1
68.132.69.150,4,0.5,0,0,0.5,0,0,1,4,4,4,Chrome,Korea,-1
68.135.146.190,3,0.666666667,0.333333333,0,0,0.333333333,0,0.666666667,3,3,3,Bot,Chile,1
68.136.161.2,1,0,1,0,0,0,0,1,1,1,1,Edge,USA,1
68.137.20.10,1,1,0,0,0,1,0,0,1,1,1,Chrome,Guernsey,1
68.138.238.168,1,0,1,0,0,0,0,1,1,1,1,Safari,France,1
68.14.206.155,5,0.4,0.6,0,0,0.2,0,0.8,2,5,5,Safari,New Zealand,1
68.14.95.35,1,0,0,1,0,1,0,0,1,1,1,Opera,Germany,1
68.140.95.117,4,0.5,0,0.25,0.25,0.75,0.25,0,4,4,4,Bot,Vietnam,-1
68.145.118.51,1,0,1,0,0,0,0,1,1,1,1,Safari,Jersey,1
68.146.180.58,2,0,0,0.5,0.5,0.5,0,0.5,2,2,2,Safari,Gabon,1
68.147.130.58,4,0.5,0.5,0,0,0.5,0.5,0,2,4,4,Bot,South Georgia and the South Sandwich Islands,1
68.148.101.79,4,0.25,0.25,0.5,0,0.5,0.25,0.25,3,4,4,Firefox,Bahrain,1
68.149.166.173,1,0,0,0,1,1,0,0,1,1,1,Firefox,China,1
68.149.166.98,1,0,0,0,1,0,0,1,1,1,1,Safari,Brazil,1
68.149.212.222,1,0,0,0,1,0,0,1,1,1,1,Bot,USA,1
68.150.150.200,1,1,0,0,0,0,1,0,1,1,1,Firefox,Armenia,1
68.155.167.63,4,0,0.75,0.25,0,0.25,0,0.75,4,4,4,Chrome,Malta,-1
68.155.247.63,1,1,0,0,0,0,0,1,1,1,1,Firefox,Brazil,1
68.155.63.165,2,0.5,0,0,0.5,0,0,1,2,2,2,Chrome,Philippines,1
68.156.113.201,1,0,0,1,0,0,1,0,1,1,1,Chrome,Martinique,1
68.158.163.11,1,0,0,0,1,1,0,0,1,1,1,Bot,France,1
68.159.228.215,5,0,0.2,0,0.8,0.4,0,0.6,4,5,5,Opera,Mauritius,-1
68.161.0.190,2,0,0,1,0,0.5,0.5,0,2,2,2,Bot,Sri Lanka,1
68.162.252.226,5,0.6,0.2,0.2,0,0.2,0.4,0.4,3,5,5,Firefox,Israel,1
68.163.168.255,1,1,0,0,0,0,1,0,1,1,1,Opera,France,1
68.169.63.101,2,0,0,1,0,0.5,0,0.5,2,2,2,Edge,Guadeloupe,1
68.17.157.197,1,0,0,1,0,1,0,0,1,1,1,Safari,Morocco,1
68.17.65.107,5,0,0.4,0.2,0.4,0.6,0.2,0.2,2,5,5,Bot,Ireland,1
68.173.123.145,1,0,0,0,1,0,0,1,1,1,1,Edge,Germany,1
68.173.202.23,2,0,0,0.5,0.5,0,0.5,0.5,1,2,2,Chrome,Austria,1
68.174.200.240,1,0,1,0,0,1,0,0,1,1,1,Firefox,Brazil,1
68.175.31.215,1,0,0,1,0,1,0,0,1,1,1,Bot,Saudi Arabia,1
68.176.183.197,1,1,0,0,0,0,0,1,1,1,1,Edge,China,1
68.176.42.130,2,0,0.5,0.5,0,0,0.5,0.5,2,2,2,Edge,Tuvalu,1
68.176.73.154,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Edge,United Arab Emirates,1
68.177.209.152,2,0,0.5,0,0.5,0,0.5,0.5,1,2,2,Chrome,Cocos (Keeling) Islands,1
68.18.113.174,1,0,1,0,0,1,0,0,1,1,1,Bot,Brazil,1
68.181.182.204,4,0.5,0.25,0.25,0,0.25,0.25,0.5,4,4,4,Bot,Montenegro,-1
68.182.136.47,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Firefox,Spain,1
68.182.164.117,2,0.5,0,0.5,0,0.5,0,0.5,2,2,2,Safari,Holy See (Vatican City State),1
68.183.149.53,1,0,1,0,0,0,1,0,1,1,1,Chrome,Canada,1
68.183.153.165,2,0,0,0,1,0.5,0,0.5,1,2,2,Bot,Solomon Islands,1
68.183.5.218,4,0.25,0.25,0.5,0,0.5,0,0.5,4,4,4,Edge,Uzbekistan,-1
68.184.19.230,2,0,0.5,0,0.5,0,0.5,0.5,2,2,2,Chrome,Burkina Faso,1
68.186.170.74,4,0.5,0.5,0,0,0.5,0.5,0,4,4,4,Opera,Australia,-1
68.186.25.252,1,0,1,0,0,1,0,0,1,1,1,Safari,Australia,1
68.190.139.86,4,0,0.25,0.75,0,0.5,0.25,0.25,3,4,4,Firefox,Ireland,1
68.191.184.40,1,1,0,0,0,1,0,0,1,1,1,Edge,Germany,1
68.192.74.181,3,0.666666667,0.333333333,0,0,0,0.333333333,0.666666667,3,3,3,Bot,Palau,1
68.193.89.237,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Opera,Slovakia (Slovak Republic),1
68.199.245.175,1,1,0,0,0,0,0,1,1,1,1,Firefox,China,1
68.20.80.151,5,0,0,0,1,0.4,0,0.6,4,5,5,Opera,Sweden,-1
68.203.107.225,6,0,0.166666667,0.333333333,0.5,0.333333333,0,0.666666667,3,6,6,Safari,Nepal,-1
68.203.89.176,4,0.25,0.25,0.25,0.25,0.25,0.25,0.5,4,4,4,Firefox,Samoa,-1
68.204.185.193,6,0.333333333,0.333333333,0.166666667,0.166666667,0.166666667,0,0.833333333,5,6,6,Chrome,Cote d'Ivoire,-1
68.204.214.133,5,0,0.2,0.2,0.6,0.4,0,0.6,3,5,5,Edge,Spain,1
68.205.236.47,4,0.25,0,0.25,0.5,0.75,0.25,0,3,4,4,Chrome,Lesotho,1
68.207.252.95,1,0,0,0,1,0,1,0,1,1,1,Opera,Martinique,1
68.210.54.84,3,0.333333333,0,0.666666667,0,0.333333333,0.333333333,0.333333333,2,3,3,Chrome,Puerto Rico,1
68.212.101.19,3,0,0.333333333,0.666666667,0,0.333333333,0.333333333,0.333333333,2,3,3,Bot,United Arab Emirates,1
68.213.244.72,6,0.5,0.166666667,0,0.333333333,0.5,0.5,0,4,6,6,Safari,Egypt,-1
68.213.37.222,5,0.2,0,0.4,0.4,0,0.4,0.6,4,5,5,Firefox,Slovenia,-1
68.22.12.209,1,0,1,0,0,0,0,1,1,1,1,Chrome,Canada,1
68.221.31.179,2,0.5,0,0,0.5,0.5,0,0.5,1,2,2,Edge,Tuvalu,1
68.222.129.186,1,0,0,1,0,0,0,1,1,1,1,Opera,Brazil,1
68.23.184.116,2,0,1,0,0,1,0,0,2,2,2,Edge,Estonia,1
68.23.230.225,4,0.25,0.25,0,0.5,0.25,0.25,0.5,2,4,4,Bot,Tanzania,1
68.230.46.134,1,1,0,0,0,1,0,0,1,1,1,Edge,Canada,1
68.230.62.60,3,0.666666667,0.333333333,0,0,0.666666667,0,0.333333333,1,3,3,Firefox,Guadeloupe,1
68.231.231.134,2,0,0.5,0.5,0,0.5,0,0.5,2,2,2,Chrome,Saudi Arabia,1
68.233.188.156,1,0,0,0,1,0,0,1,1,1,1,Safari,Canada,1
68.234.195.40,1,0,1,0,0,1,0,0,1,1,1,Firefox,Zimbabwe,1
68.236.140.8,4,0.5,0,0,0.5,0.25,0,0.75,4,4,4,Chrome,Mali,-1
68.237.133.154,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.333333333,2,3,3,Chrome,Mexico,1
68.238.141.107,4,0.5,0,0.25,0.25,0.25,0.5,0.25,3,4,4,Opera,Iceland,1
68.24.111.50,1,0,0,1,0,0,0,1,1,1,1,Opera,France,1
68.24.220.3,1,0,0,1,0,0,0,1,1,1,1,Edge,Canada,1
68.240.82.228,1,0,1,0,0,1,0,0,1,1,1,Bot,USA,1
68.243.232.22,7,0,0.428571429,0.285714286,0.285714286,0.142857143,0.428571429,0.428571429,5,7,7,Chrome,Pakistan,-1
68.243.9.201,1,1,0,0,0,1,0,0,1,1,1,Safari,Germany,1
68.245.115.119,1,0,1,0,0,1,0,0,1,1,1,Bot,Brazil,1
68.245.97.240,1,0,0,0,1,0,0,1,1,1,1,Bot,China,1
68.246.21.89,1,0,0,0,1,0,0,1,1,1,1,Safari,Brazil,1
68.248.153.43,5,0.6,0.2,0.2,0,0.6,0.2,0.2,5,5,5,Edge,Cuba,-1
68.248.57.135,1,0,0,0,1,0,1,0,1,1,1,Chrome,France,1
68.250.163.0,1,0,0,1,0,1,0,0,1,1,1,Chrome,France,1
68.255.188.233,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0,0.333333333,2,3,3,Safari,Gambia,1
68.29.205.51,1,1,0,0,0,1,0,0,1,1,1,Safari,Spain,1
68.29.21.132,3,0,0.333333333,0.666666667,0,0.333333333,0,0.666666667,3,3,3,Edge,Christmas Island,1
68.30.139.241,1,0,1,0,0,0,1,0,1,1,1,Edge,India,1
68.30.45.43,4,0,0.25,0.25,0.5,0.5,0.25,0.25,3,4,4,Edge,Saint Barthelemy,1
68.33.236.89,3,0,0.333333333,0.333333333,0.333333333,0.666666667,0.333333333,0,3,3,3,Chrome,Comoros,1
68.34.6.220,2,1,0,0,0,0.5,0,0.5,2,2,2,Firefox,Saint Pierre and Miquelon,1
68.37.219.92,1,0,0,1,0,1,0,0,1,1,1,Opera,Taiwan,1
68.39.96.30,1,0,0,1,0,0,0,1,1,1,1,Opera,France,1
68.41.109.171,4,0,0.5,0.5,0,0.25,0,0.75,2,4,4,Firefox,South Georgia and the South Sandwich Islands,1
68.42.52.42,3,0,1,0,0,0.666666667,0,0.333333333,3,3,3,Firefox,Micronesia,1
68.42.55.158,1,0,1,0,0,1,0,0,1,1,1,Firefox,Canada,1
68.44.72.86,2,0.5,0,0.5,0,0,0.5,0.5,2,2,2,Safari,Niue,1
68.45.210.94,3,0,0.333333333,0.666666667,0,0,0.666666667,0.333333333,2,3,3,Firefox,Christmas Island,1
68.50.250.61,2,0.5,0,0.5,0,0,0,1,2,2,2,Edge,Martinique,1
68.52.224.200,4,0.25,0,0.25,0.5,0.5,0.25,0.25,3,4,4,Chrome,French Guiana,1
68.53.170.36,1,1,0,0,0,1,0,0,1,1,1,Edge,France,1
68.53.230.97,2,0.5,0.5,0,0,0.5,0.5,0,2,2,2,Edge,Uganda,1
68.53.53.134,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,2,3,3,Bot,Palestinian Territory,1
68.57.84.51,4,0,0,0.75,0.25,0.5,0.25,0.25,4,4,4,Firefox,Latvia,-1
68.57.86.245,6,0.166666667,0.5,0.333333333,0,0.333333333,0.166666667,0.5,3,6,6,Chrome,Sierra Leone,-1
68.60.216.84,1,0,0,0,1,1,0,0,1,1,1,Chrome,USA,1
68.62.186.121,3,0,0,0.333333333,0.666666667,0.333333333,0.333333333,0.333333333,3,3,3,Firefox,United States Virgin Islands,1
68.63.160.77,7,0.428571429,0.428571429,0,0.142857143,0.285714286,0.428571429,0.285714286,4,7,7,Bot,Ethiopia,-1
68.64.150.34,3,0.666666667,0,0,0.333333333,0.333333333,0,0.666666667,3,3,3,Safari,Dominican Republic,1
68.64.250.70,2,0.5,0,0.5,0,0.5,0.5,0,2,2,2,Bot,Benin,1
68.65.52.55,2,0.5,0.5,0,0,0,0,1,2,2,2,Bot,Bolivia,1
68.68.107.160,1,0,0,0,1,1,0,0,1,1,1,Bot,France,1
68.7.62.213,1,1,0,0,0,0,0,1,1,1,1,Chrome,Brazil,1
68.70.178.159,1,0,0,1,0,0,1,0,1,1,1,Opera,France,1
68.71.75.154,1,0,0,0,1,1,0,0,1,1,1,Bot,Iran,1
68.72.75.230,4,0,0,0.25,0.75,0.25,0.25,0.5,3,4,4,Chrome,South Georgia and the South Sandwich Islands,1
68.75.229.137,2,0.5,0.5,0,0,0,0,1,2,2,2,Safari,Saint Vincent and the Grenadines,1
68.75.248.97,4,0.75,0,0.25,0,0,0.5,0.5,3,4,4,Safari,Singapore,1
68.76.202.131,1,1,0,0,0,0,0,1,1,1,1,Bot,Brazil,1
68.83.5.115,2,0.5,0.5,0,0,0.5,0,0.5,2,2,2,Firefox,Greece,1
68.84.205.32,1,0,0,1,0,1,0,0,1,1,1,Firefox,Brazil,1
68.85.217.202,6,0,0.166666667,0.333333333,0.5,0.166666667,0.333333333,0.5,3,6,6,Safari,Angola,-1
68.87.244.73,2,0.5,0.5,0,0,1,0,0,1,2,2,Bot,Korea,1
68.88.230.152,4,0,0.25,0.25,0.5,0.25,0.5,0.25,3,4,4,Edge,Bangladesh,1
68.89.145.115,7,0.285714286,0,0.142857143,0.571428571,0.428571429,0.142857143,0.428571429,6,7,7,Bot,Cambodia,-1
68.89.66.168,1,0,0,0,1,0,1,0,1,1,1,Edge,USA,1
68.89.87.123,3,0,0.333333333,0.666666667,0,0.666666667,0,0.333333333,3,3,3,Chrome,Marshall Islands,1
68.93.16.171,1,0,1,0,0,0,0,1,1,1,1,Chrome,USA,1
68.94.195.87,1,1,0,0,0,0,1,0,1,1,1,Opera,France,1
68.95.205.213,2,0.5,0,0.5,0,0.5,0.5,0,2,2,2,Chrome,Timor-Leste,1
68.96.168.2,2,0,0,1,0,0,0.5,0.5,2,2,2,Bot,Angola,1
68.96.98.90,3,0,0,0.333333333,0.666666667,0.666666667,0,0.333333333,3,3,3,Chrome,Hong Kong,1
69.0.185.45,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0,0.666666667,3,3,3,Chrome,South Africa,1
69.0.24.249,1,0,0,0,1,0,0,1,1,1,1,Safari,Germany,1
69.1.104.143,4,0.25,0.5,0.25,0,0.5,0.25,0.25,4,4,4,Safari,El Salvador,-1
69.10.146.121,6,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,3,6,6,Firefox,Kyrgyz Republic,-1
69.10.212.98,1,0,1,0,0,1,0,0,1,1,1,Firefox,Namibia,1
69.101.167.79,1,0,1,0,0,1,0,0,1,1,1,Firefox,Brazil,1
69.101.63.159,4,0.25,0.25,0.25,0.25,0.5,0,0.5,2,4,4,Opera,Marshall Islands,1
69.104.13.205,3,0.333333333,0.333333333,0.333333333,0,0.333333333,0.666666667,0,2,3,3,Chrome,Botswana,1
69.104.205.235,4,0,0,0,1,0,0.75,0.25,3,4,4,Edge,Guyana,1
69.105.177.47,1,0,1,0,0,0,0,1,1,1,1,Bot,India,1
69.105.70.206,5,0.2,0.4,0.4,0,0.4,0.4,0.2,4,5,5,Firefox,Korea,-1
69.107.97.91,1,1,0,0,0,1,0,0,1,1,1,Firefox,Brazil,1
69.108.137.79,1,1,0,0,0,1,0,0,1,1,1,Chrome,Canada,1
69.110.182.76,3,0,0.666666667,0,0.333333333,0,0.333333333,0.666666667,3,3,3,Safari,Isle of Man,1
69.111.240.254,1,1,0,0,0,0,0,1,1,1,1,Bot,USA,1
69.111.49.128,2,0,0,0.5,0.5,0.5,0,0.5,1,2,2,Edge,Lesotho,1
69.115.67.204,3,0.333333333,0,0.333333333,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,Opera,Malaysia,1
69.115.84.239,3,0.333333333,0.333333333,0.333333333,0,0.666666667,0,0.333333333,3,3,3,Safari,Cambodia,1
69.119.249.29,4,0.25,0.75,0,0,0,0.5,0.5,4,4,4,Opera,Tonga,-1
69.122.170.130,1,0,0,0,1,1,0,0,1,1,1,Safari,Canada,1
69.122.242.163,2,0,0.5,0,0.5,0,0,1,2,2,2,Firefox,Namibia,1
69.124.253.87,4,0.25,0.25,0,0.5,0.25,0.5,0.25,3,4,4,Bot,Guinea,1
69.125.197.180,6,0,0,0.333333333,0.666666667,0.666666667,0,0.333333333,4,6,6,Safari,Tokelau,-1
69.13.117.161,6,0.166666667,0.666666667,0.166666667,0,0,0.333333333,0.666666667,5,6,6,Bot,Uzbekistan,-1
69.13.193.230,4,0.5,0.25,0.25,0,0,0.25,0.75,2,4,4,Firefox,Cocos (Keeling) Islands,1
69.131.25.6,5,0,0.2,0.2,0.6,0.2,0.2,0.6,3,5,5,Firefox,Libyan Arab Jamahiriya,1
69.131.89.56,1,0,0,0,1,0,0,1,1,1,1,Chrome,Madagascar,1
69.132.29.245,4,0,0.25,0.5,0.25,0.25,0.25,0.5,3,4,4,Safari,United States Virgin Islands,1
69.135.125.48,1,0,0,0,1,1,0,0,1,1,1,Safari,Samoa,1
69.138.141.224,1,1,0,0,0,0,1,0,1,1,1,Opera,India,1
69.14.3.30,1,1,0,0,0,0,1,0,1,1,1,Chrome,USA,1
69.14.33.33,4,0.25,0,0,0.75,0.75,0,0.25,2,4,4,Firefox,Syrian Arab Republic,1
69.140.57.219,1,0,0,0,1,1,0,0,1,1,1,Firefox,Brazil,1
69.142.150.15,4,0,0,0.75,0.25,0.5,0.25,0.25,3,4,4,Bot,Hong Kong,1
69.143.83.51,1,0,1,0,0,1,0,0,1,1,1,Firefox,USA,1
69.148.100.251,1,0,0,1,0,0,1,0,1,1,1,Safari,France,1
69.148.199.155,5,0.2,0.4,0.2,0.2,0.6,0,0.4,3,5,5,Firefox,Ethiopia,1
69.150.184.90,8,0.5,0.125,0.25,0.125,0.375,0.25,0.375,6,8,8,Firefox,Bermuda,-1
69.159.2.61,3,0.333333333,0,0.333333333,0.333333333,0,0,1,2,3,3,Chrome,Bermuda,1
69.161.158.67,4,0.25,0,0.5,0.25,0.5,0,0.5,4,4,3,Opera,Saint Barthelemy,-1
69.163.45.164,1,1,0,0,0,0,1,0,1,1,1,Firefox,Canada,1
69.163.95.183,5,0.4,0.2,0.2,0.2,0.6,0.2,0.2,3,5,5,Firefox,Guatemala,1
69.165.178.186,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0.333333333,0,3,3,3,Edge,Guinea-Bissau,1
69.167.198.110,2,1,0,0,0,0.5,0.5,0,2,2,2,Bot,Greenland,1
69.168.247.48,3,0.333333333,0.333333333,0,0.333333333,0.666666667,0,0.333333333,2,3,3,Chrome,Reunion,1
69.170.211.125,3,0.666666667,0,0,0.333333333,0.333333333,0.333333333,0.333333333,3,3,3,Opera,Cocos (Keeling) Islands,1
69.170.220.110,4,0.75,0,0.25,0,0,0.5,0.5,4,4,4,Safari,Romania,-1
69.171.148.222,8,0.25,0.25,0.25,0.25,0.875,0,0.125,5,8,8,Firefox,Greece,-1
69.172.19.206,2,0,1,0,0,0.5,0,0.5,2,2,2,Edge,Somalia,1
69.172.87.29,1,0,0,1,0,0,1,0,1,1,1,Chrome,Germany,1
69.173.247.185,7,0,0.285714286,0,0.714285714,0.285714286,0.285714286,0.428571429,3,7,7,Opera,Tanzania,-1
69.174.197.28,1,0,0,0,1,0,0,1,1,1,1,Bot,China,1
69.174.245.203,1,0,0,0,1,0,0,1,1,1,1,Firefox,Germany,1
69.178.117.75,4,0,0.25,0,0.75,0.5,0.25,0.25,4,4,4,Safari,Norfolk Island,-1
